t,acc
65.71,-19.046
65.72,-16.497
65.73,-11.851
65.74,-4.838
65.75,4.493
65.76,36.103
65.77,42.514
65.78,45.361
65.79,45.478
65.8,44.617
65.81,44.591
65.82,46.358
65.83,49.558
65.84,51.69
65.85,45.638
65.86,36.368
65.87,25.268
65.88,14.045
65.89,4.385
65.9,-2.259
65.91,-4.848
65.92,9.985
65.93,16.86
65.94,20.579
65.95,19.615
65.96,14.117
65.97,5.83
65.98,-2.757
65.99,-9.608
66,-18.998
66.01,-21.876
66.02,-25.166
66.03,-27.672
66.04,-27.949
66.05,-25.25
66.06,-20.029
66.07,-13.708
66.08,-1.252
66.09,-0.116
66.1,0.268
66.11,0.216
66.12,-0.169
66.13,-0.662
66.14,-0.632
66.15,0.896
66.16,20.17
66.17,29.789
66.18,38.847
66.19,46.236
66.2,51.444
66.21,54.528
66.22,55.906
66.23,56.151
66.24,55.758
66.25,56.029
66.26,55.661
66.27,53.425
66.28,48.214
66.29,39.735
66.3,28.93
66.31,17.83
66.32,2.457
66.33,4.347
66.34,7.29
66.35,9.446
66.36,9.872
66.37,8.769
66.38,7.158
66.39,6.226
66.4,11.085
66.41,13.013
66.42,13.161
66.43,10.725
66.44,5.64
66.45,-1.246
66.46,-8.245
66.47,-13.196
66.48,0.223
66.49,14.193
66.5,30.1
66.51,45.33
66.52,57.396
66.53,64.359
66.54,65.079
66.55,59.351
66.56,15.255
66.57,-1.476
66.58,-15.7
66.59,-26.039
66.6,-31.704
66.61,-32.296
66.62,-27.707
66.63,-18.296
66.64,21.662
66.65,29.393
66.66,30.435
66.67,24.94
66.68,14.992
66.69,3.641
66.7,-6.433
66.71,-13.87
66.72,-22.924
66.73,-22.304
66.74,-18.872
66.75,-12.111
66.76,-2.532
66.77,8.26
66.78,18.172
66.79,25.489
66.8,28.694
66.81,25.602
66.82,21.781
66.83,18.031
66.84,15.249
66.85,14.263
66.86,15.436
66.87,18.318
66.88,24.15
66.89,21.974
66.9,18.138
66.91,13.692
66.92,9.434
66.93,5.589
66.94,1.95
66.95,-1.674
66.96,-7.767
66.97,-5.201
66.98,0.703
66.99,9.78
67,21.299
67.01,34.024
67.02,46.289
67.03,56.171
67.04,56.86
67.05,47.222
67.06,35.146
67.07,22.594
67.08,10.695
67.09,-0.656
67.1,-12.487
67.11,-25.837
67.12,-67.739
67.13,-74.014
67.14,-72.514
67.15,-63.266
67.16,-48.288
67.17,-30.761
67.18,-13.787
67.19,0.595
67.2,25.664
67.21,29.44
67.22,31.345
67.23,31.651
67.24,31.095
67.25,30.816
67.26,31.844
67.27,34.454
67.28,40.357
67.29,36.727
67.3,29.477
67.31,19.416
67.32,7.643
67.33,-4.88
67.34,-17.363
67.35,-28.852
67.36,-41.508
67.37,-33.869
67.38,-20.993
67.39,-5.882
67.4,7.499
67.41,15.515
67.42,16.089
67.43,9.326
67.44,-29.38
67.45,-38.486
67.46,-42.918
67.47,-42.798
67.48,-38.97
67.49,-32.506
67.5,-24.404
67.51,-15.534
67.52,7.672
67.53,11.936
67.54,13.829
67.55,13.402
67.56,10.897
67.57,6.691
67.58,1.367
67.59,-4.134
67.6,-8.106
67.61,-2.309
67.62,5.88
67.63,14.019
67.64,19.444
67.65,20.346
67.66,16.517
67.67,9.412
67.68,-6.879
67.69,-4.794
67.7,1.429
67.71,10.764
67.72,21.843
67.73,33.254
67.74,43.752
67.75,52.394
67.76,63.036
67.77,61.359
67.78,57.456
67.79,52.068
67.8,46.535
67.81,42.687
67.82,42.304
67.83,46.264
67.84,68.747
67.85,69.309
67.86,62.457
67.87,48.688
67.88,30.415
67.89,10.884
67.9,-7.146
67.91,-22.292
67.92,-53.804
67.93,-60.659
67.94,-63.809
67.95,-61.09
67.96,-51.072
67.97,-34.149
67.98,-12.949
67.99,8.281
68,36.701
68.01,33.602
68.02,29.278
68.03,27.307
68.04,29.344
68.05,34.453
68.06,39.628
68.07,41.198
68.08,7.943
68.09,-10.348
68.1,-25.806
68.11,-34.823
68.12,-35.605
68.13,-28.69
68.14,-16.664
68.15,-3.169
68.16,20.108
68.17,21.282
68.18,21.226
68.19,20.624
68.2,19.007
68.21,15.248
68.22,8.561
68.23,-0.649
68.24,-23.693
68.25,-23.913
68.26,-20.273
68.27,-14.353
68.28,-7.942
68.29,-2.413
68.3,1.548
68.31,3.9
68.32,7.176
68.33,9.715
68.34,13.684
68.35,18.43
68.36,22.538
68.37,24.374
68.38,22.912
68.39,18.391
68.4,4.695
68.41,5.677
68.42,9.449
68.43,14.515
68.44,19.547
68.45,24.187
68.46,29.174
68.47,35.704
68.48,64.59
68.49,71.505
68.5,73.458
68.51,69.936
68.52,62.213
68.53,52.887
68.54,44.937
68.55,40.719
68.56,52.889
68.57,58.972
68.58,61.01
68.59,56.499
68.6,44.638
68.61,26.962
68.62,7.239
68.63,-9.587
68.64,-11.258
68.65,1.276
68.66,13.347
68.67,20.928
68.68,22.299
68.69,18.285
68.7,11.398
68.71,4.502
68.72,0.855
68.73,7.023
68.74,16.56
68.75,28.48
68.76,40.957
68.77,51.479
68.78,57.502
68.79,57.351
68.8,25.844
68.81,12.472
68.82,1.478
68.83,-6.149
68.84,-10.486
68.85,-12.394
68.86,-13.098
68.87,-13.76
68.88,-19.658
68.89,-21.319
68.9,-21.321
68.91,-19.167
68.92,-14.989
68.93,-9.41
68.94,-3.172
68.95,3.231
68.96,23.087
68.97,29.387
68.98,34.064
68.99,35.619
69,32.773
69.01,25.097
69.02,13.452
69.03,0.007
69.04,-22.839
69.05,-19.528
69.06,-12.493
69.07,-4.829
69.08,0.491
69.09,1.788
69.1,-0.79
69.11,-5.594
69.12,-14.978
69.13,-14.736
69.14,-14.012
69.15,-13.54
69.16,-13.434
69.17,-13.3
69.18,-12.643
69.19,-11.258
69.2,-6.392
69.21,-6.344
69.22,-7.504
69.23,-9.568
69.24,-11.838
69.25,-13.345
69.26,-13.131
69.27,-10.608
69.28,6.626
69.29,12.039
69.3,15.971
69.31,18.578
69.32,20.487
69.33,22.355
69.34,24.516
69.35,26.898
69.36,32.239
69.37,32.394
69.38,31.078
69.39,27.8
69.4,22.334
69.41,15.091
69.42,7.258
69.43,0.57
69.44,1.613
69.45,9.833
69.46,20.361
69.47,31.529
69.48,41.63
69.49,49.188
69.5,53.238
69.51,53.601
69.52,42.2
69.53,38.196
69.54,34.45
69.55,29.876
69.56,23.234
69.57,13.918
69.58,2.364
69.59,-10.157
69.6,-41.059
69.61,-47.197
69.62,-50.524
69.63,-50.003
69.64,-44.435
69.65,-33.195
69.66,-16.918
69.67,2.335
69.68,48.51
69.69,52.87
69.7,50.871
69.71,43.479
69.72,32.299
69.73,19.426
69.74,7.288
69.75,-1.708
69.76,1.505
69.77,9.451
69.78,16.582
69.79,20.52
69.8,20.265
69.81,16.463
69.82,10.976
69.83,5.979
69.84,3.07
69.85,3.784
69.86,3.306
69.87,1.421
69.88,-1.034
69.89,-2.638
69.9,-2.163
69.91,0.801
69.92,17.36
69.93,23.002
69.94,28.926
69.95,35.771
69.96,43.689
69.97,51.96
69.98,59.131
69.99,63.599
70,54.56
70.01,46.009
70.02,36.563
70.03,27.123
70.04,18.295
70.05,10.52
70.06,4.194
70.07,-0.317
70.08,-1.718
70.09,0.845
70.1,3.676
70.11,5.793
70.12,6.362
70.13,4.977
70.14,1.875
70.15,-2.036
70.16,-5.44
70.17,-0.924
70.18,6.198
70.19,14.888
70.2,23.85
70.21,31.78
70.22,37.55
70.23,40.37
70.24,31.377
70.25,25.553
70.26,20.483
70.27,16.989
70.28,15.117
70.29,14.191
70.3,13.185
70.31,11.239
70.32,0.148
70.33,-2.704
70.34,-3.857
70.35,-3.32
70.36,-1.764
70.37,-0.272
70.38,0.089
70.39,-1.289
70.4,-11.379
70.41,-13.053
70.42,-12.41
70.43,-9.518
70.44,-5.136
70.45,-0.43
70.46,3.419
70.47,5.556
70.48,0.779
70.49,-3.012
70.5,-6.988
70.51,-10.875
70.52,-14.585
70.53,-18.04
70.54,-20.99
70.55,-22.974
70.56,-19.238
70.57,-15.28
70.58,-11.189
70.59,-7.793
70.6,-5.607
70.61,-4.799
70.62,-5.322
70.63,-7.074
70.64,-17.693
70.65,-21.397
70.66,-24.055
70.67,-25.268
70.68,-25.061
70.69,-23.76
70.7,-21.687
70.71,-18.912
70.72,-5.161
70.73,0.447
70.74,5.321
70.75,8.757
70.76,10.585
70.77,11.21
70.78,11.354
70.79,11.681
70.8,15.664
70.81,17.463
70.82,19.027
70.83,20.011
70.84,20.078
70.85,19.084
70.86,17.29
70.87,15.424
70.88,17.721
70.89,21.391
70.9,24.941
70.91,27.078
70.92,27.018
70.93,24.804
70.94,21.253
70.95,17.615
70.96,16.184
70.97,19.523
70.98,23.719
70.99,27.726
71,30.606
71.01,31.719
71.02,30.771
71.03,27.732
71.04,8.439
71.05,0.596
71.06,-6.233
71.07,-10.973
71.08,-13.132
71.09,-13.135
71.1,-12.238
71.11,-11.948
71.12,-18.318
71.13,-18.743
71.14,-15.464
71.15,-8.057
71.16,2.464
71.17,14.045
71.18,24.425
71.19,31.972
71.2,37.188
71.21,36.305
71.22,35.419
71.23,34.311
71.24,32.181
71.25,28.166
71.26,21.954
71.27,14.171
71.28,-2.883
71.29,-2.775
71.3,-0.552
71.31,2.026
71.32,3.408
71.33,2.986
71.34,1.246
71.35,-0.711
71.36,-2.032
71.37,-1.891
71.38,-1.827
71.39,-1.043
71.4,1.672
71.41,7.126
71.42,14.988
71.43,23.658
71.44,34.433
71.45,30.829
71.46,25.555
71.47,20.325
71.48,16.114
71.49,12.909
71.5,10.02
71.51,6.684
71.52,-6.683
71.53,-10.576
71.54,-13.343
71.55,-14.815
71.56,-14.985
71.57,-13.924
71.58,-11.764
71.59,-8.767
71.6,0.762
71.61,2.783
71.62,4.119
71.63,5.118
71.64,6.269
71.65,8.031
71.66,10.697
71.67,14.306
71.68,28.307
71.69,33.276
71.7,38.501
71.71,44.183
71.72,50.194
71.73,55.802
71.74,59.744
71.75,60.728
71.76,45.665
71.77,39.335
71.78,34.794
71.79,31.861
71.8,29.133
71.81,24.901
71.82,18.244
71.83,9.595
71.84,-14.562
71.85,-20.338
71.86,-26.275
71.87,-32.976
71.88,-39.827
71.89,-45.093
71.9,-46.76
71.91,-43.558
71.92,-10.721
71.93,2.256
71.94,13.211
71.95,20.577
71.96,23.066
71.97,20.064
71.98,12.201
71.99,1.609
